File: testdata6.txt
dressing: 1
objected: 1
formidable: 1
inspire: 1
enumeration: 1
glazing: 1
ascended: 1
maria’s: 1
talents: 1
miraculous: 1
stateliness: 1
witness: 1
trepidation: 1
ornaments: 1
antechamber: 1
seat: 1
senses: 1
edge: 1
chair: 1
stronglymarked: 1
conciliating: 1
inferior: 1
examining: 1
deportment: 1
pale: 1
insignificant: 1
placing: 1
informing: 1
articles: 1
plate: 1
foretold: 1
bottom: 1
carved: 1
ate: 1
echo: 1
soninlaw: 1
bourghthe: 1
dinnertime: 1
indisposed: 1
delivering: 1
controverted: 1
concerns: 1
familiarly: 1
minutely: 1
management: 1
regulated: 1
instructed: 1
cows: 1
poultry: 1
beneath: 1
dictating: 1
older: 1
maiden: 1
sake”: 1
entailing: 1
little”: 1
thensome: 1
sing”: 1
webbs: 1
draw”: 1
spring: 1
masters”: 1
london”: 1
governess: 1
governess”: 1
neglected”: 1
“compared: 1
masters: 1
might”: 1
strenuously: 1
supplying: 1
delightfully: 1
metcalfe’s: 1
finds: 1
pope: 1
treasure: 1
catherine’: 1
‘you: 1
elder: 1
young”: 1
sisterly: 1
word”: 1
age”: 1
dignified: 1
suretherefore: 1
oneandtwenty”: 1
cassino: 1
superlatively: 1
syllable: 1
speakingstating: 1
storing: 1
anecdotes: 1
played: 1
instructions: 1
thankfulness: 1
costing: 1
comfortably: 1
possessing: 1
gig: 1
backwards: 1
sized: 1
arrangement: 1
distinguish: 1
indebted: 1
unfrequently: 1
livings: 1
negligence: 1
joints: 1
meat: 1
magistrate: 1
minutest: 1
cottagers: 1
quarrelsome: 1
sallied: 1
scold: 1
harmony: 1
plenty: 1
counterpart: 1
collinses’: 1
grove: 1
edged: 1
sheltered: 1
designs: 1
destined: 1
lodges: 1
hurried: 1
hastened: 1
nephews: 1
disclaim: 1
doorbell: 1
thirty: 1
courtesied: 1
awakened: 1
betray: 1
confused: 1
pursued: 1
church”: 1
fitzwilliam’s: 1
considerably: 1
easterday: 1
gentlemen’s: 1
travelling: 1
conversed: 1
shared: 1
proficient: 1
proficiency: 1
practise: 1
practises: 1
constantly”: 1
jenkinson’s: 1
nobody’s: 1
house”: 1
illbreeding: 1
performer’s: 1
arch: 1
frighten: 1
stubbornness: 1
rises: 1
intimidate: 1
professing: 1
teach: 1
hertfordshireand: 1
impolitic: 1
toofor: 1
retaliate: 1
smilingly: 1
behaves: 1
strangers”: 1
thenbut: 1
balland: 1
scarce: 1
fact”: 1
“true: 1
fingers: 1
“perhaps”: 1
judged: 1
illqualified: 1
“shall: 1
question”: 1
applying: 1
trouble”: 1
fingers”: 1
women’s: 1
produce: 1
faultbecause: 1
practising: 1
execution”: 1
amiss: 1
practised: 1
fingering: 1
anne’s: 1
performer: 1
symptom: 1
derived: 1
mixing: 1
halffinished: 1
sinking: 1
emergency: 1
recollecting: 1
“perfectly: 1
increasing”: 1
principle”: 1
surprised”: 1
offers”: 1
didand: 1
object”: 1
rejoice: 1
understandingthough: 1
prudential: 1
friends”: 1
fifty: 1
miles”: 1
distance”: 1
match”: 1
far”: 1
varying: 1
unimportant: 1
journeysand: 1
local: 1
longbourn”: 1
newspaper: 1
colder: 1
kent”: 1
conciseand: 1
occasioned: 1
conjectures: 1
sports: 1
billiard: 1
nearness: 1
separately: 1
captivating: 1
softness: 1
choicea: 1
disputable: 1
steadfast: 1
gaze: 1
raising: 1
vanish: 1
counterbalance: 1
xxxiii: 1
ramble: 1
mischance: 1
haunt: 1
penance: 1
rencounter: 1
questionsabout: 1
solitary: 1
imply: 1
reperusing: 1
forcing: 1
park”: 1
farther”: 1
accordingly: 1
saturday”: 1
“yesif: 1
disposal: 1
arranges: 1
feelingly: 1
inured: 1
dependence”: 1
earl: 1
“these: 1
questionsand: 1
hardships: 1
sons: 1
like”: 1
“unless: 1
“our: 1
afford: 1
money”: 1
“meant: 1
coloured: 1
price: 1
pounds”: 1
lasting: 1
divide: 1
guardianship: 1
tractable: 1
creatures: 1
manhe: 1
darcy’s”: 1
yes”: 1
drily“mr: 1
prodigious: 1
“care: 1
hither: 1
conjecture”: 1
thing”: 1
saved: 1
inconveniences: 1
scrape: 1
summer”: 1
interference”: 1
objections: 1
lady”: 1
separate: 1
arts”: 1
swelling: 1
thoughtful: 1
judge”: 1
officious”: 1
but”: 1
condemn: 1
case”: 1
surmise”: 1
lessening: 1
sadly”: 1
jestingly: 1
exist: 1
boundless: 1
measures: 1
mislead: 1
causehis: 1
causeof: 1
ruined: 1
inflicted: 1
objectionall: 1
peculiarities: 1
reach”: 1
wound: 1
partly: 1
governed: 1
tears: 1
exasperate: 1
complaint: 1
revival: 1
past: 1
suffering: 1
characterize: 1
serenity: 1
clouded: 1
conveying: 1
perusal: 1
inflict: 1
keener: 1
sufferings: 1
remembering: 1
intentions: 1
banished: 1
imputing: 1
agitated: 1
repressed: 1
ardently: 1
degradation: 1
obstacles: 1
wounding: 1
deeplyrooted: 1
subsequent: 1
compose: 1
representing: 1
endeavours: 1
conquer: 1
cheeks: 1
obligation: 1
avowed: 1
unequally: 1
cannoti: 1
duration: 1
overcoming: 1
explanation”: 1
leaning: 1
disturbance: 1
visible: 1
struggling: 1
attained: 1
expecting: 1
importance”: 1
inquire”: 1
insulting: 1
provocations: 1
ruining: 1
beloved: 1
sister”: 1
emotion: 1
dividing: 1
instability: 1
involving: 1
acutest: 1
kind”: 1
unmoved: 1
remorse: 1
incredulity: 1
assumed: 1
denying: 1
kinder: 1
disdained: 1
noticing: 1
conciliate: 1
founded: 1
recital: 1
misrepresentation: 1
others”: 1
concerns”: 1
misfortunes: 1
misfortunes”: 1
contemptuously“yes: 1
infliction”: 1
reduced: 1
povertycomparative: 1
poverty: 1
designed: 1
desert: 1
calculation: 1
heavy: 1
perhaps”: 1
honest: 1
confession: 1
accusations: 1
policy: 1
concealed: 1
impelled: 1
unqualified: 1
unalloyed: 1
connectionsto: 1
condition: 1
behaved: 1
mingled: 1
impressing: 1
fullest: 1
arrogance: 1
groundwork: 1
succeeding: 1
immovable: 1
marry”: 1
hastily: 1
painfully: 1
reflected: 1
inspired: 1
shameless: 1
unpardonable: 1
acknowledging: 1
agitating: 1
unequal: 1
xxxv: 1
awoke: 1
meditations: 1
recover: 1
indulge: 1
turnpike: 1
gates: 1
verdure: 1
continuing: 1
glimpse: 1
retreating: 1
stepping: 1
instinctively: 1
plantation: 1
strongest: 1
containing: 1
sheets: 1
pursuing: 1
dated: 1
“be: 1
paining: 1
humbling: 1
formation: 1
“two: 1
magnitude: 1
sisterand: 1
defiance: 1
blasted: 1
wantonly: 1
depravity: 1
growth: 1
severity: 1
liberally: 1
respecting: 1
obeyed: 1
rise: 1
undecided: 1
attentively: 1
scrutiny: 1
participation: 1
misled: 1
acute: 1
observer: 1
investigations: 1
decisions: 1
influenced: 1
repugnance: 1
existing: 1
stated: 1
betrayed: 1
fatherpardon: 1
meit: 1
nearest: 1
conducted: 1
yourselves: 1
preserve: 1
coincidence: 1
detaching: 1
wentand: 1
described: 1
enforced: 1
remonstrance: 1
staggered: 1
ultimately: 1
seconded: 1
hesitated: 1
extinguished: 1
concealment: 1
unknowingly: 1
themwith: 1
weighty: 1
accusation: 1
refute: 1
accused: 1
summon: 1
discharge: 1
supported: 1
cambridge: 1
vicious: 1
propensities: 1
painto: 1
unfolding: 1
advancement: 1
orders: 1
legacy: 1
survive: 1
pecuniary: 1
lieu: 1
therein: 1
accede: 1
dissolved: 1
idleness: 1
dissipation: 1
unprofitable: 1
ordained: 1
questionof: 1
revered: 1
resisting: 1
circumstancesand: 1
reproaches: 1
obtruded: 1
unfold: 1
junior: 1
presided: 1
ramsgate: 1
younge: 1
connivance: 1
aid: 1
retained: 1
stating: 1
grieving: 1
exposure: 1
unquestionably: 1
revenging: 1
narrative: 1
henceforth: 1
previously: 1
detection: 1
revealed: 1
testimony: 1
executors: 1
unavoidably: 1
valueless: 1
bless: 1
“fitzwilliam: 1
contrariety: 1
defined: 1
comprehension: 1
penitent: 1
insolence: 1
wickhamwhen: 1
clearer: 1
overthrow: 1
cherished: 1
himselfher: 1
definition: 1
horror: 1
oppressed: 1
discredit: 1
grossest: 1
falsehood”and: 1
perturbed: 1
collecting: 1
recalled: 1
gross: 1
err: 1
reread: 1
resigning: 1
hesitate: 1
weighed: 1
impartialitydeliberated: 1
statementbut: 1
sides: 1
blameless: 1
profligacy: 1
scrupled: 1
inquiring: 1
trait: 1
benevolence: 1
rescue: 1
predominance: 1
atone: 1
casual: 1
errors: 1
class: 1
vice: 1
years’: 1
befriended: 1
social: 1
mess: 1
pausing: 1
referred: 1
himselffrom: 1
hazarded: 1
corroboration: 1
remembered: 1
impropriety: 1
avoided: 1
discussed: 1
hatefully: 1
mediocrity: 1
moderation: 1
grasp: 1
incautiously: 1
lingering: 1
struggle: 1
fainter: 1
justification: 1
asserted: 1
blamelessness: 1
affairthat: 1
repulsive: 1
acquaintancean: 1
latterly: 1
waysseen: 1
unprincipled: 1
unjustanything: 1
irreligious: 1
immoral: 1
habitsthat: 1
valuedthat: 1
feelingthat: 1
violation: 1
incomprehensible: 1
prejudiced: 1
despicably: 1
acted”: 1
prided: 1
humiliation: 1
wretchedly: 1
courted: 1
prepossession: 1
widely: 1
unsuspicious: 1
fervent: 1
merited: 1
unfelt: 1
soothed: 1
selfattracted: 1
depressed: 1
reconsidering: 1
probabilities: 1
reconciling: 1
repressing: 1
unfit: 1
missing: 1
xxxvii: 1
obeisance: 1
message: 1
importing: 1
dull: 1
behaved”: 1
diminution: 1
rosings’: 1
acutelymore: 1
increases”: 1
accounting: 1
invitation”: 1
return”: 1
dawson: 1
barouchebox: 1
large”: 1
abide: 1
plan”: 1
improper: 1
menservants: 1
discreditable: 1
alone”: 1
manservant: 1
bromley: 1
necessarywhich: 1
studied: 1
unjustly: 1
upbraided: 1
repent: 1
heavier: 1
chagrin: 1
remedy: 1
exert: 1
restrain: 1
giddiness: 1
weakspirited: 1
irritable: 1
affronted: 1
selfwilled: 1
flirt: 1
prevailing: 1
restoring: 1
cleared: 1
implicitness: 1
replete: 1
indecorum: 1
development: 1
packing: 1
urgent: 1
gowns: 1
trunk: 1
afresh: 1
exerted: 1
xxxviii: 1
deemed: 1
indispensably: 1
domestics: 1
unpleasantly”: 1
disagreeably: 1
disadvantages: 1
abiding: 1
sharers: 1
rosings”: 1
sentences: 1
drawn: 1
unfortunatebut: 1
other”: 1
sincerity: 1
firmly: 1
sprang: 1
regretting: 1
trunks: 1
fastened: 1
parcels: 1
commissioning: 1
consternation: 1
“but”: 1
gracious”: 1
drinking: 1
tell”: 1
conceal”: 1
revealing: 1
astonish: 1
conquered: 1
indecision: 1
grieve: 1
xxxix: 1
appointed: 1
inn: 1
token: 1
coachman’s: 1
punctuality: 1
milliner: 1
sentinel: 1
salad: 1
cucumber: 1
welcoming: 1
larder: 1
affords: 1
surprise”: 1
lend: 1
ours: 1
purchases“look: 1
bought: 1
pull: 1
pieces: 1
abused: 1
ugly: 1
uglier: 1
prettiercoloured: 1
satin: 1
trim: 1
signify: 1
wears: 1
encamped: 1
brighton: 1
delicious: 1
have”: 1
campful: 1
soldiers: 1
overset: 1
monthly: 1
waiter: 1
hears: 1
chin: 1
kingthere’s: 1
liverpool: 1
safe”: 1
“safe: 1
straws: 1
freckled: 1
coarseness: 1
harboured: 1
boxes: 1
workbags: 1
kitty’s: 1
purchases: 1
bandbox: 1
snug: 1
flirting: 1
husbands: 1
can’t: 1
chaperon: 1
forster’s: 1
bythebye: 1
harringtons: 1
harriet: 1
chamberlayne: 1
ladyonly: 1
pratt: 1
histories: 1
additions: 1
escaping: 1
undiminished: 1
welfare: 1
doubly: 1
louder: 1
person’s: 1
mary”: 1
blinds: 1
pretended: 1
handsomely: 1
nicest: 1
luncheon: 1
merry: 1
off”: 1
“far: 1
depreciate: 1
congenial: 1
book”: 1
afternoon: 1
regiment’s: 1
answers: 1
vague: 1
equivocal: 1
disheartened: 1
despaired: 1
suppress: 1
lessened: 1
unhappiness: 1
wrong”: 1
“blame: 1
wickham”: 1
stroke: 1
wickedness: 1
existed: 1
race: 1
mankind: 1
collected: 1
vindication: 1
labour: 1
quantity: 1
shifting: 1
extorted: 1
shocked”: 1
“wickham: 1
profusion: 1
saving: 1
feather”: 1
“poor: 1
gentleness: 1
mismanagement: 1
spur: 1
abusive: 1
stumbling: 1
witty”: 1
uncomfortablei: 1
undeserved”: 1
prejudices: 1
“surely: 1
dreadfully: 1
undeceive: 1
hence: 1
reestablish: 1
desperate”: 1
allayed: 1
secrets: 1
lurking: 1
forbade: 1
disclosure: 1
partake: 1
encumbrance: 1
mystery: 1
then”: 1
value”: 1
steadiness: 1
attachments: 1
fervently: 1
remembrance: 1
requisite: 1
injurious: 1
undeserving: 1
manand: 1
more”: 1
collinses: 1
manager: 1
sharp: 1
extravagant: 1
say”: 1
outrun: 1
happens”: 1
lawfully: 1
xli: 1
drooping: 1
apace: 1
hardheartedness: 1
exclaim: 1
woe: 1
grief: 1
broke: 1
brighton”: 1
yesif: 1
seabathing: 1
lamentations: 1
resounding: 1
diverted: 1
anew: 1
months’: 1
rapture: 1
adoration: 1
flew: 1
restless: 1
everyone’s: 1
luckless: 1
repining: 1
fate: 1
accent: 1
lydia”: 1
older”: 1
exciting: 1
deathwarrant: 1
detestable: 1
advising: 1
improprieties: 1
derive: 1
temptations: 1
“lydia: 1
exposed: 1
circumstances”: 1
aware”: 1
arisen: 1
“already: 1
arisen”: 1
squeamish: 1
youths: 1
absurdity: 1
pitiful: 1
fellows: 1
aloof: 1
folly”: 1
injuries: 1
complaining: 1
volatility: 1
mefor: 1
checking: 1
exuberant: 1
teaching: 1
pursuits: 1
ridiculousa: 1
meanest: 1
flirtation: 1
attraction: 1
emptiness: 1
ward: 1
rage: 1
comprehended: 1
leads: 1
uncontrolled: 1
censured: 1
despised: 1
disgrace”: 1
ofor: 1
threevery: 1
prey: 1
degrees: 1
authorizing: 1
lock: 1
content: 1
vexations: 1
unavoidable: 1
augment: 1
substance: 1
volubility: 1
earthly: 1
creative: 1
streets: 1
gay: 1
bathingplace: 1
tens: 1
scores: 1
glories: 1
camp: 1
tents: 1
stretched: 1
beauteous: 1
uniformity: 1
dazzling: 1
tent: 1
realities: 1
consoled: 1
agitations: 1
detect: 1
sameness: 1
renewing: 1
serve: 1
frivolous: 1
reproof: 1
“nearly: 1
weeks”: 1
frequently”: 1
cousin’s”: 1
improves: 1
gayer: 1
aught: 1
essentials”: 1
essentials: 1
was”: 1
apprehensive: 1
gentlest: 1
accents: 1
deter: 1
foul: 1
misconduct: 1
cautiousness: 1
alluding: 1
adopted: 1
operated: 1
forwarding: 1
repress: 1
whence: 1
shed: 1
weep: 1
envy: 1
diffuse: 1
impressive: 1
injunctions: 1
possibleadvice: 1
clamorous: 1
adieus: 1
xlii: 1
conjugal: 1
captivated: 1
illiberal: 1
vanished: 1
overthrown: 1
tastes: 1
enjoyments: 1
contributed: 1
philosopher: 1
overlook: 1
illjudged: 1
talentstalents: 1
rightly: 1
enlarging: 1
abroad: 1
repinings: 1
dulness: 1
regain: 1
disturbers: 1
brain: 1
hardened: 1
wateringplace: 1
commencement: 1
anticipation: 1
discontentedness: 1
fortunate”: 1
carrying: 1
ceaseless: 1
realized: 1
warded: 1
vexation”: 1
parasol: 1
reappear: 1
happier: 1
querulous: 1
tearsan: 1
war: 1
quartered: 1
curtailed: 1
july: 1
substitute: 1
contracted: 1
northward: 1
celebrated: 1
matlock: 1
chatsworth: 1
dovedale: 1
peak: 1
satisfiedand: 1
surely”: 1
impunity: 1
rob: 1
petrified: 1
spars: 1
doubled: 1
wayteaching: 1
loving: 1
certainthat: 1
inconveniencescheerfulness: 1
enhance: 1
pleasureand: 1
disappointments: 1
route: 1
layoxford: 1
blenheim: 1
warwick: 1
kenilworth: 1
birmingham: 1
lambton: 1
willingness: 1
much”: 1
carpets: 1
curtains: 1
richly: 1
furnished”: 1
finest: 1
woods: 1
acquiesce: 1
resource: 1
unfavourably: 1
chambermaid: 1
alarms: 1
revived: 1
xliii: 1
perturbation: 1
flutter: 1
lowest: 1
wood: 1
stretching: 1
top: 1
eminence: 1
valley: 1
abruptness: 1
stone: 1
backed: 1
ridge: 1
woody: 1
hills: 1
stream: 1
swelled: 1
artificial: 1
banks: 1
falsely: 1
descended: 1
bridge: 1
elderly: 1
wellproportioned: 1
surveying: 1
crowned: 1
river: 1
scattered: 1
winding: 1
trace: 1
positions: 1
lofty: 1
gaudy: 1
uselessly: 1
finewith: 1
splendour: 1
recollectionit: 1
reynolds: 1
miniatures: 1
master’s: 1
army”: 1
masterand: 1
otherabout: 1
ago”: 1
reynolds’: 1
intimation: 1
ma’am”: 1
brother”: 1
yesthe: 1
plays: 1
sings: 1
hera: 1
communicativeness: 1
year”: 1
“except”: 1
goes: 1
ramsgate”: 1
old”: 1
goodtempered: 1
master”: 1
generoushearted: 1
himjust: 1
affable: 1
pictures: 1
dimensions: 1
merits: 1
landlord: 1
nowadays: 1
men”: 1
whispered: 1
deceived”: 1
reaching: 1
spacious: 1
lobby: 1
sittingroom: 1
lightness: 1
apartments: 1
bedrooms: 1
paintings: 1
drawings: 1
crayons: 1
herand: 1
lifetime: 1
sensation: 1
canvas: 1
inspection: 1
consigned: 1
gardener: 1
lawn: 1
stables: 1
yards: 1
abrupt: 1
deepest: 1
gardener’s: 1
lift: 1
sedateness: 1
distraction: 1
discrimination: 1
alighted: 1
strikingly: 1
alteredwhat: 1
amazingbut: 1
water: 1
nobler: 1
mechanically: 1
appeals: 1
spots: 1
wander: 1
overspreading: 1
triumphant: 1
accustomed: 1
circuit: 1
hanging: 1
narrowest: 1
glen: 1
coppicewood: 1
explore: 1
windings: 1
submit: 1
slow: 1
fishing: 1
trout: 1
lasted: 1
imitate: 1
“delightful”: 1
“charming”: 1
mischievously: 1
construed: 1
unprepared: 1
revolted: 1
fashion”: 1
named: 1
stole: 1
decamping: 1
sustained: 1
fortitude: 1
gloried: 1
tackle: 1
reproofs: 1
resuming: 1
brink: 1
waterplant: 1
chanced: 1
originated: 1
inadequate: 1
unexpected“for: 1
housekeeper”: 1
“informed: 1
bakewell: 1
tomorrow”: 1
youmr: 1
lambton”: 1
acceded: 1
outstripped: 1
housebut: 1
embargo: 1
slowlyand: 1
wellbehaved: 1
unassuming”: 1
unbecoming: 1
trifling”: 1
whimsical: 1
civilities”: 1
grounds”: 1
unfavourable: 1
flaming: 1
comprehends: 1
virtue”: 1
faulty: 1
naming: 1
relied: 1
environs: 1
morning’s: 1
satisfactions: 1
discontinuance: 1
curricle: 1
recognizing: 1
livery: 1
guessed: 1
imparted: 1
acquainting: 1
newlyborn: 1
heads: 1
disquiet: 1
commonly: 1
retreated: 1
shy: 1
obtain: 1
monosyllable: 1
womanly: 1
graceful: 1
unembarrassed: 1
discerning: 1
personage: 1
overflowing: 1
prepossessed: 1
rival: 1
interpretation: 1
denoted: 1
untinctured: 1
“was: 1
26th: 1
unattended: 1
temporary: 1
outlived: 1
courting: 1
unbending: 1
invitations: 1
presuming: 1
attendance: 1
construing: 1
untouched: 1
servant’s: 1
reference: 1
recognized: 1
indicated: 1
imperfectly: 1
wellknown: 1
debts: 1
discharged: 1
hatred: 1
repugnant: 1
friendlier: 1
gratitudegratitude: 1
petulance: 1
acrimony: 1
enemy: 1
indelicate: 1
peculiarity: 1
selves: 1
gratitudefor: 1
ardent: 1
unpleasing: 1
possessed: 1
pemberleyfor: 1
breakfastought: 1
imitated: 1
equalled: 1
xlv: 1
saloon: 1
oaks: 1
spanish: 1
chestnuts: 1
intermediate: 1
georgiana’s: 1
pitied: 1
annesley: 1
agreeablelooking: 1
closely: 1
employing: 1
brevity: 1
variation: 1
cake: 1
fruits: 1
pyramids: 1
grapes: 1
nectarines: 1
peaches: 1
deciding: 1
predominate: 1
learning: 1
unembarrasseda: 1
desperate: 1
forwarded: 1
sneering: 1
uppermost: 1
exerting: 1
vigorously: 1
repel: 1
involuntary: 1
refrained: 1
discompose: 1
injure: 1
venting: 1
criticisms: 1
brown: 1
coarse: 1
tannedno: 1
part”: 1
rejoined: 1
nose: 1
teeth: 1
shrewish: 1
selfsufficiency: 1
intolerable”: 1
recommending: 1
nettled: 1
resolutely: 1
‘she: 1
wit’: 1
time”: 1
mostly: 1
fruit: 1
niece’s: 1
missent: 1
yoube: 1
scotland: 1
misunderstood: 1
thoughtless: 1
indiscreet: 1
sadly: 1
conjectured: 1
missed: 1
written”: 1
finishing: 1
seized: 1
bewildered: 1
coherent: 1
f: 1
gretna: 1
w: 1
b: 1
clapham: 1
hackneycoach: 1
epsom: 1
anxiously: 1
turnpikes: 1
inns: 1
barnet: 1
hatfield: 1
successno: 1
kindest: 1
apprehensions: 1
safest: 1
exigence: 1
rely: 1
goodness”: 1
uncle”: 1
darting: 1
losing: 1
precious: 1
impetuous: 1
superseded: 1
detain: 1
knees: 1
trembled: 1
commissioned: 1
unintelligible: 1
miserably: 1
commiseration: 1
glass: 1
wretched: 1
indistinctly: 1
friendshas: 1
eloped: 1
ofof: 1
toshe: 1
consider”: 1
onlysome: 1
“grievedshocked: 1
scotland”: 1
horrible”: 1
noti: 1
meditation: 1
brow: 1
selfconquest: 1
consolatory: 1
bosom: 1
palliation: 1
self: 1
intrude: 1
engross: 1
lydiathe: 1
allsoon: 1
swallowed: 1
handkerchief: 1
torment: 1
calls: 1
meetings: 1
retrospective: 1
contradictions: 1
varieties: 1
sighed: 1
promoted: 1
termination: 1
foundations: 1
sources: 1
exchanged: 1
authorize: 1
infamy: 1
additional: 1
deliberately: 1
fluctuating: 1
girloh: 1
hometo: 1
cares: 1
deranged: 1
satisfying: 1
trembling: 1
actuated: 1
“john: 1
uswas: 1
disclose: 1
notes: 1
excuses: 1
completed: 1
shorter: 1
xlvii: 1
unprotected: 1
friendless: 1
colonel’s: 1
adequate: 1
risk”: 1
brightening: 1
decency: 1
guilty: 1
removing: 1
hackney: 1
presumption: 1
traces: 1
road”: 1
thensupposing: 1
londonthey: 1
exceptionable: 1
abundant: 1
economically: 1
expeditiously: 1
nothis: 1
forego: 1
benefiting: 1
brothers: 1
indolence: 1
marriage”: 1
dispose: 1
greaterwhat: 1
itsusceptibility: 1
captivate: 1
attempt”: 1
profligate: 1
deceitful: 1
insinuating”: 1
liberality: 1
libertywhich: 1
lies: 1
endless: 1
unpretending: 1
yesthat: 1
apparently: 1
deception: 1
ensue: 1
thoughts”: 1
perceptible: 1
moderate: 1
favourites”: 1
forgetfulness: 1
travelled: 1
sleeping: 1
wearied: 1
paddock: 1
lighted: 1
bodies: 1
capers: 1
frisks: 1
jumped: 1
kiss: 1
downstairs: 1
embraced: 1
filled: 1
fugitives: 1
yet”: 1
often”: 1
safety: 1
mention”: 1
motherhow: 1
dressingroom: 1
youhow: 1
through”: 1
alternate: 1
deserted: 1
proceedings: 1
invectives: 1
villainous: 1
illjudging: 1
able”: 1
forsters: 1
overruled: 1
here’s: 1
fight: 1
killed: 1
terrific: 1
alarm”: 1
fighting: 1
inthat: 1
wits: 1
tremblings: 1
flutterings: 1
spasms: 1
beatings: 1
seclusion: 1
household: 1
busily: 1
incurred: 1
fretfulness: 1
stem: 1
pour: 1
bosoms: 1
balm: 1
consolation”: 1
“unhappy: 1
lessonthat: 1
irretrievable: 1
involves: 1
brittle: 1
sex”: 1
lifted: 1
extractions: 1
availed: 1
sequel: 1
“colonel: 1
journey”: 1
brains: 1
uneasya: 1
false”: 1
unjustifiable”: 1
intentions”: 1
“could: 1
see”: 1
pocketbook: 1
tonight: 1
sally: 1
slit: 1
packed: 1
goodbye: 1
confusion”: 1
belonging: 1
hysterics: 1
faculties”: 1
“mary: 1
repose: 1
condole: 1
services: 1
condolence: 1
insufferable: 1
postilions: 1
fare: 1
remarked: 1
anyhow: 1
coachman: 1
xlviii: 1
negligent: 1
dilatory: 1
duel: 1
serviceable: 1
heartening: 1
upthough: 1
reporting: 1
irregularity: 1
dispirited: 1
striving: 1
blacken: 1
tradesman: 1
intrigues: 1
seduction: 1
tradesman’s: 1
wickedest: 1
distrusted: 1
gaining: 1
hotels: 1
disinclined: 1
intimates: 1
clue: 1
essential: 1
curiosities: 1
affliction: 1
sympathize: 1
bitterest: 1
alleviate: 1
afflicting: 1
parent’s: 1
lamented: 1
informs: 1
licentiousness: 1
enormity: 1
howsoever: 1
grievously: 1
apprehending: 1
fortunes: 1
condescendingly: 1
connect: 1
augmented: 1
reap: 1
heinous: 1
finances: 1
transpired: 1
gaming: 1
expenses: 1
gamester”: 1
spiritless: 1
yielded: 1
brotherinlaw’s: 1
“sure: 1
halfexpectation: 1
lowness: 1
fairly: 1
thatthough: 1
dread: 1
sleepless: 1
philosophic: 1
“say: 1
enough”: 1
concealed”: 1
drily: 1
duration”: 1
parade”: 1
nightcap: 1
powdering: 1
canor: 1
runs: 1
papa”: 1
eastbourne: 1
prohibited: 1
stir: 1
threats: 1
cry: 1
concluding: 1
thence: 1
librarytheir: 1
butler: 1
copse”: 1
lagged: 1
panting: 1
bringgood: 1
bad”: 1
expected”: 1
pocket: 1
“read: 1
aloud”: 1
about”: 1
“gracechurch: 1
august: 1
hoped”: 1
settlement: 1
privileged: 1
haggerston: 1
diligence: 1
explicitly: 1
“edw: 1
gardiner”: 1
soon”: 1
“andmay: 1
“complied: 1
knowone: 1
“money: 1
gone”: 1
“wickham’s: 1
farthing: 1
relationship”: 1
“ten: 1
repaid”: 1
thinking”: 1
clearing: 1
been”: 1
sixpence: 1
requited: 1
protection: 1
consenting: 1
forgotten”: 1
“their: 1
such”: 1
“just: 1
please”: 1
writingtable: 1
preparation: 1
exuberance: 1
fidgety: 1
disturbed: 1
humbled: 1
bei: 1
meet”: 1
transports: 1
conclusion”: 1
pledged: 1
sounds: 1
dictate: 1
immediately”: 1
calico: 1
cambric: 1
dictated: 1
plentiful: 1
consulted: 1
airing: 1
bowl: 1
punch: 1
wedding”: 1
refuge: 1
l: 1
annual: 1
survived: 1
britain: 1
rested: 1
successively: 1
exceeding: 1
proportions: 1
acceding: 1
concisely: 1
fulfil: 1
loser: 1
board: 1
undertaking: 1
proportionate: 1
speed: 1
decent: 1
philosophy: 1
secluded: 1
farmhouse: 1
welldoing: 1
oppressively: 1
damp: 1
attendants: 1
nuptials: 1
muslins: 1
searching: 1
“haye: 1
gouldings: 1
stoke: 1
ashworth: 1
purvis: 1
attics: 1
admittance: 1
guinea: 1
inconceivable: 1
valid: 1
eloping: 1
spreading: 1
confidently: 1
frailty: 1
individually: 1
gulf: 1
impassable: 1
scorned: 1
shrink: 1
blow: 1
repented: 1
proudly: 1
spurned: 1
gladly: 1
mortal: 1
union: 1
multitude: 1
connubial: 1
precluding: 1
permanent: 1
passions: 1
regulars: 1
ensigncy: 1
general’s: 1
arrangements: 1
creditors: 1
payment: 1
subjoin: 1
south: 1
begs: 1
motheryours: 1
“e: 1
residing: 1
favourites: 1
regiment”: 1
mildly: 1
li: 1
bennetsand: 1
culprit: 1
endure: 1
decked: 1
stepped: 1
forwards: 1
austerity: 1
untamed: 1
unabashed: 1
fearless: 1
demanding: 1
impudence: 1
impudent: 1
caused: 1
replies: 1
“only: 1
expressively: 1
hereabouts: 1
overtook: 1
goulding: 1
glove: 1
frame: 1
parade: 1
housemaids: 1
go”: 1
don’t: 1
newcastle: 1
over”: 1
favour”: 1
husbands”: 1
regretted: 1
elope: 1
flight: 1
kill: 1
birds: 1
september: 1
managed”: 1
really”: 1
clement’s: 1
eleven: 1
fuss: 1
distracted: 1
sermon: 1
breakfasted: 1
you’ll: 1
foot: 1
theatre: 1
faithfully: 1
secret”: 1
further”: 1
burning: 1
questions”: 1
angry”: 1
noblest: 1
seizing: 1
comprehend”: 1
itunless: 1
cogent: 1
ignorance”: 1
though”: 1
